text,sentiment
sovet ittifoqi qulaganidan yildan ko‘proq vaqt o‘tganiga qaramay rus tili hali ham postsovet hududida shu jumladan o‘zbekistonda millatlararo muloqotning asosiy vositasi bo‘lib qolmoqda shu bilan birga markaziy osiyoda u regio mamlakatlari o‘rtasidagi aloqaning asosiy elementi bo‘lib xizmat qilishi qiziq,positive
mart kuni ertalab o‘zbekistonning asosiy yangiliklari o‘zbekistonda jahon brendlari tovarlari arzonroq va arzonroq bo‘ladi huquq tartibot idoralari xodimlari qizlarni dubayga yuqori maoshli ish uchun yuborgan to‘da boshlig‘ini hibsga olishdi u erda ular fohishalar sifatida ishlashga majbur bo‘lishdi toshkentda eng mashhurlaridan biriga haykal ochildi,positive
aqshning sobiq prezidenti donald tramp va uning oilasi chet el rasmiylaridan qimmatbaho sovg‘alarni yashirishda ayblanmoqda ulardan biri o‘zbekistondan edi,positive
toshkentda bugun tushdan keyin yomg‘ir yog‘adi momaqaldiroq bo‘lishi mumkin sharqiy shamol m s m s gacha ko‘tarilishi mumkinharorat issiqlik deb xabar berdi o‘zgidromet,positive
o‘zbekiston futbol bo‘yicha u osiyo chempionatida g‘olib bo‘lib finalda iroq jamoasini hisobida mag‘lub etdi,positive
bugun mart kuni toshkentdagi muqaddas uspen kafedrali soborining sobor maydonida o‘tgan asrdagi rus pravoslav cherkovi eng mashhur arxiyerlaridan biri simferopol va qrim arxiyepiskop luka voyno yasenetskiy haykali ochildi,positive
o‘zbekiston iroq bilan o‘yinda hisobni ochdi mirziyoyevning reaktsiyasi,positive
o‘zbekiston va qozog‘iston temir yo‘l orqali yuk tashishni ko‘paytirishga kelishib oldilar,positive
o‘zbekiston martdan boshlab piyoz eksportiga qo‘yilgan cheklovlarni bekor qildi,positive
yangi toshkent shahri qanday bo‘ladi,positive
toshkentni elektr energiyasi bilan ta‘minlash uchun to‘rtta quyosh elektr stansiyasi quriladi birinchi ishlab chiqarish quvvati shu yil oxirida ishga tushiriladi,positive
shavkat mirziyoyev bunyodkor stadioniga yetib keldi prezident futbol bo‘yicha o‘smirlar o‘rtasidagi osiyo chempionati finalida o‘zbekiston iroq o‘yinini shaxsan nazorat qiladi,positive
mirziyoyev toshkentning yashil kamariloyihasi doirasida birinchi daraxtlarni ekishda ishtirok etdi gektar maydonda ming daraxt ekiladigan markaziy park tashkil etiladi,positive
markaziy bankning ta‘kidlashicha banklardagi valyuta bo‘limlari barcha uzoq dam olish kunlari ishlaydi avvalroq o‘zbekistonliklar dam olish kunlari mamlakatda valyutani o‘zgartirish mumkin emasligidan shikoyat qilishgan natijada ular qora bozordan foydalanishlari kerak,positive
davlat xavfsizlik xizmati gbs xodimlari o‘zbekistonliklarni aqshga noqonuniy jo‘natish bo‘yicha bir nechta kanallarni to‘sib qo‘yishdi yurtdoshlarimizni o‘zbekiston turkiya yevropa meksika tranzit yo‘lagi bo‘ylab olib o‘tish rejalashtirilgan edi,positive
bangkokdan toshkentga bir kun oldin silk avia mintaqaviy mahalliy aviakompaniyasining birinchi samolyoti uchib ketdi,positive
o‘zbekistonda jahon brendlari tovarlari arzonroq va arzonroq bo‘ladi xususan bu import bojxona to‘lovlarining o‘rtacha foizdan foizgacha pasayishi shuningdek xalqaro brendlarning rasmiy importchilari reestrining paydo bo‘lishi bilan bog‘liq,positive
shavkat mirziyoyev shu daqiqalarda yangi toshkentqurilishiga birinchi tosh qo‘yish marosimida so‘zga chiqdi prezidentning so‘zlariga ko‘ra bu mamlakatda birinchi marta zamonaviy shahar va ekologik qarorlar qabul qilinadigan noyob shahar bo‘ladi,positive
huquq tartibot idoralari xodimlari o‘z farzandlarini qiynayotgan ayolga nisbatan jinoiy ish qo‘zg‘atdilar u yilgacha qamoq jazosiga hukm qilinadi,positive
bugun bunyodkor stadionida bo‘lib o‘tadigan futbol bo‘yicha o‘smirlar o‘rtasidagi osiyo chempionatining final o‘yini muxlislar orasida misli ko‘rilmagan shov shuvga sabab bo‘ldi odamlar qimmatbaho chiptalarni sotib olish uchun uzoq vaqt navbatda turishdi afsuski sotuvchilar ham jarayonga qo‘shilishdi ular birinchisidan baravar qimmatroq chiptalarni taklif qilishdi,negative
mart kuni avtohalokatda xorazm viloyati gurlan tumani hokimining o‘rinbosari investitsiyalar sanoat va savdo masalalari bo‘yicha tuman bo‘limi boshlig‘i umidjon jumagaldiyev halok bo‘ldi,negative
huquq tartibot idoralari xodimlari qizlarni dubayga yuqori maoshli ish uchun yuborgan to‘da boshlig‘ini hibsga olishdi u erda ular fohishalar sifatida ishlashga majbur bo‘lishdi,positive
boshqa kuni ijtimoiy tarmoqlarda dahshatli video tarqaldi samarqand viloyatida ona bolalarini qiynaydi va ularni o‘ldirish bilan tahdid qiladi,negative
qozog‘iston politsiyasi qochqin bo‘lgan o‘zbekiston fuqarosini hibsga oldi u qizni o‘g‘irlab ota onasidan to‘lov talab qildi,positive
toshkentda bugun yomg‘ir yog‘maydi shamol m s harorat issiqlik deb xabar beradi o‘zgidromet,positive
sud itlarni yeyish uchun o‘ldirgan qirg‘in egasi uchun jazoni engillashtirmadi biroq erkak juda engil jazodan qutuldi o‘n kunlik hibsga olish,negative
o‘nlab hayvonlar o‘ldirilgan itlarni so‘yish joyining egasi sud qaroriga shikoyat qildi va uni kunlik ma‘muriy qamoqqa hukm qildi ko‘rinishidan erkak buni qilgan ishi uchun juda og‘ir jazo deb qaror qildi,negative
ko‘p sonli uzliti engineering jamoasi turli xayriya tadbirlarida faol ishtirok etmoqda muqaddas ramazon oyi boshlanishi arafasida loyiha markazining ga yaqin xodimi sovmes tomonidan tashkil etilgan qon topshirish hayotni saqlab qolish shiori ostida o‘tkazilgan donorlik qon topshirish aksiyasida ishtirok etdi,positive
mart kunlari bo‘lib o‘tadigan kuchli yomg‘irlar tufayli o‘zbekistonning to‘qqizta mintaqasida toshqinlar va toshqinlar kutilmoqda,negative
o‘zbekiston markaziy osiyoda yagona to‘lov tizimini yaratishni taklif qildi,positive
uzbekistan airways namangan shahridan rossiya shaharlariga parvozlar geografiyasini kengaytiradi shuningdek parvozlar sonini ko‘paytiradi biz yekaterinburg orenburg va nijnevartovskga parvozlar haqida gapiramiz,positive
fevral oyida o‘zbekistonda avtomobillar savdosi pasayishni boshladi bir oy ichida sotilgan avtotransport vositalari yengil avtomobillar yuk mashinalari va avtobuslar soni mingtani tashkil etdi bu ko‘rsatkich yanvar oyiga kelib foizga va o‘tgan yilning fevraliga kelib foizga kamaydi,positive
ertaga mart kuni soat da toshkentda navro‘zga bag‘ishlangan ot sporti paradi bo‘lib o‘tadi to‘liq o‘q dorilar bilan tantanali shaklda qurolli kuchlar ichki ishlar vazirligi va boshqa huquqni muhofaza qilish idoralari va kuch tuzilmalarining otliq bo‘linmalari amir temur xiyoboni bo‘ylab yurishadi barchani ajoyib meroprga guvoh bo‘lishga taklif qilamiz,positive
o‘zgidromet kelgusi uzoq dam olish kunlari uchun ob havo prognozini e‘lon qildi o‘zbekistonliklarni yomg‘ir bilan iliq ob havo kutmoqda,positive
o‘zbekistonlik muhojir birinchi uchrashuvda qizni pichoqlab o‘ldirdi yoshlar ijtimoiy tarmoqlarda uchrashishdi,negative
toshkentda bugun yomg‘ir yog‘maydi shamol m s harorat issiqlik deb xabar beradi o‘zgidromet,positive
uzoq dam olish kunlari arafasida o‘zbekistonliklarning aksariyati toshkentdan uylariga mintaqalarga jo‘nab ketishadi shuningdek bu vaqtdan mamlakat bo‘ylab sayohat qilish uchun foydalanadilar bu shaharlararo transport chiptalarining jiddiy tanqisligini keltirib chiqaradi ushbu muammoni hal qilish uchun transport vazirligi ta qo‘shimcha avtomobil ishga tushirilishini e‘lon qildi,positive
bosh prokuratura elektr va gazni o‘g‘irlagan qo‘shnilar va ishbilarmonlarga qarshi shikoyat qilish uchun botni ishga tushirdi yana bir ishlab chiquvchi devorlari tebranadigan uy qurdi noma‘lum guvohnoma bilan blogger shuningdek hisobga olinmagan yuk mart kuni o‘zbekistondagi asosiy voqealar sharhida bu va boshqa ko‘p narsalar haqida o‘qing,positive
so‘nggi paytlarda o‘zbekistonda o‘zlarini blogger deb ataydigan firibgarlar tobora ko‘payib bormoqda ular odamlarning ishonchiga kirib jamoat shov shuvini ko‘tarish uchun internetda postlar joylashtirish orqali o‘z muammolarini hal qilishga va‘da berishmoqda pul olgandan so‘ng bunday odamlar yo‘qoladi ana shunday qahramonlardan biri,positive
shavkat mirziyoyev turkiy davlatlar tashkilotining navbatdan tashqari sammitida so‘zlagan nutqida turk xalqiga yaqinlashib kelayotgan davlat rahbari saylovida rajab toyyib erdo‘g‘an nomzodini qo‘llab quvvatlash uchun murojaat qildi,positive
mart kuni kechqurun o‘zbekistonning asosiy yangiliklari toshkentdagi navro‘z bayram tadbirlari joylari ma‘lum bo‘ldi zarafshonning yangi binolaridan birida tebranayotgan devorlar topilgan ishlab chiquvchi ularni armatura bilan mahkamlashni unutdi video bosh prokuratura telegramma botni ishga tushirdi unda siz qo‘shnilaringizdan shikoyat qilishingiz mumkin,positive
shavkat mirziyoyev bugun mart kuni turkiy davlatlar tashkilotining navbatdan tashqari sammitida so‘zlagan nutqida o‘zbekistonlik quruvchilar turkiyadagi zilzila epitsentrlaridan biri bo‘lgan xatay provinsiyasida infratuzilmani tiklash shuningdek maktablar va boshqa obyektlar qurish bilan shug‘ullanishini ma‘lum qildi,positive
o‘zbekistonda o‘z farzandlarini chet davlat hududida nazoratsiz qoldirgan ota onalar jazolanadi,positive
navro‘zga uzoq dam olish kunlari toshkent jamoat transporti qanday ishlashi ma‘lum bo‘ldi,positive
o‘zbekiston bu yil qozog‘iston orqali ming tonnadan ortiq rossiya neftini oladi,positive
mashhur vayner dilshod nazarov dilime do‘stlari bilan birga odamni urib tergovdan yashiringan,negative
samarqandda aqshga jo‘natish uchun bolaning familiyasi va ismini o‘zgartirgani uchun dollar undirgan ayol hibsga olingan,negative
o‘zbekiston temir yo‘llari bayram kunlarida temir yo‘l qatnoviga talab ortib borayotgani munosabati bilan navro‘z arafasida bir necha yo‘nalishlarda qo‘shimcha poyezdlar qatnaydi,positive
jinoyatchilar o‘zbekistonga sigaret kontrabandasining yangi sxemasini ishlab chiqdilar mahsulotlar tojikistonga tranzit sifatida niqoblangan va aslida respublikamizda qoldirilgan,positive
o‘zbekiston markaziy banki asosiy stavkani foiz punktga yillik foizga tushirish to‘g‘risida qaror qabul qildi,positive
o‘zbekiston terma jamoasi bir kun oldin tailand terma jamoasiga qarshi muzga chiqdi va yana g‘alaba qozondi o‘yin hisobida yakunlandi,positive
har kuni mingga yaqin nafaqaxo‘rlar metroda bepul sayohat qilish uchun imtiyozdan foydalanadilar,positive
bosh prokuratura telegram botni ishga tushirdi energonazoratbot unda qo‘shnilar shuningdek elektr va gazni o‘g‘irlaydigan vijdonsiz ishbilarmonlar haqida shikoyat qilish mumkin,positive
zarafshonning yangi binolaridan birida tebranayotgan devorlar topilgan ishlab chiquvchi ularni armatura bilan mahkamlashni unutdi,negative
toshkentdagi navro‘z bayram tadbirlari joylari ma‘lum bo‘ldi,negative
mart kuni ertalab o‘zbekistonning asosiy yangiliklari o‘zbek chegarachilari qurol bilan qirg‘iziston chegarasini kesib o‘tmadilar gknb ijtimoiy tarmoqlarda hayp uchun navbatdagi tiktoker zinapoyadan foydalanib tursuna axunovaning büstiga chiqdi video taassurotlar uchun dubayga vme amirligida qanday qilib to‘g‘ri rejalashtirish va zavq bilan dam olish kerak,positive
navro‘z uchun uzoq dam olish kunlari haydovchilar eski huquqlarni yangilariga almashtirishlari mumkin,positive
toshkentda bugun yomg‘ir yog‘maydi shamol m sharorat issiqlik deb xabar beradi o‘zgidromet,positive
gollandiyaning tropidia holding kompaniyasi mamlakatning eng yirik mashinasozlik korxonalaridan biri o‘zbekximmashzavodida foiz davlat ulushini sotib oladi,negative
o‘zbekistonda prezidentlik muddatini yilga oshirish rejalashtirilgan aqshning toshkentdagi elchixonasi vakili bo‘lgan firibgar urilgan tiktokerlar hujum yodgorliklari va muhr uchun besh yil mart kuni o‘zbekistondagi asosiy voqealar sharhida bu va boshqa ko‘p narsalar haqida o‘qing,negative
samsa va kabob uchun go‘sht toshkentga etib bormadi huquq tartibot idoralari xodimlari hech qanday hujjatsiz iste‘mol qilish uchun xavfli bo‘lgan ming kg go‘shtni topgan yuk mashinasini to‘xtatdilar antisanitariya sharoitida va kerakli sovutishsiz tashilgan mahsulotlar yo‘q qilindi,negative
ijtimoiy tarmoqlarda shov shuv uchun besh nafar o‘smir o‘zbekiston ssrda paxta terish mashinasi haydovchisi ikki marta sotsialistik mehnat qahramoni tursuna axunovaning byusti oldida shou o‘tkazishga qaror qildi o‘smirlar zinapoyani sudrab olib ketishdi va ulardan biri yodgorlikka ko‘tarilib uni videoga olgan do‘stlariga quvnoq suratga tushdi,negative
ural energetika qurilish kompaniyasi elektrqishloqqurilish korxonasida davlat ulushini sotib oladi,positive
bu yil charvak suv omborida suv sathi keskin pasayib ketdi deya xabar beradi xodjikent gidrologiya stantsiyasining gidrologlari olimlar bu hodisaning sababini hali aytmaganlar,negative
o‘zbekistonda nima uchun pomidor narxi keskin ko‘tarilgani ma‘lum bo‘ldi eastfruit tahlilchilarining fikriga ko‘ra yanvar oyining g‘ayritabiiy sovuqlari issiqxona xo‘jaliklarida katta hosil yo‘qotishiga olib keldi eng yomoni narxlarning pasayishini kutishning hojati yo‘q,negative
mart kuni kechqurun o‘zbekistonning asosiy yangiliklari issiqlik gaz yoki suv tarmoqlariga noqonuniy ulanish uchun besh yilgacha qamoq jazosi berilishi mumkin tashoblast hududida bir guruh shaxslar davlatga tegishli yerlarni ming dollarga noqonuniy sotishga uringan yangi konstitutsiya loyihasi dan litrgacha ko‘tariladi,positive
bugun ijtimoiy tarmoqlarda toshkentning sobiq hokimi janxogir artikxodjayev bosh vazir abdulla aripovning maslahatchisi lavozimiga tayinlangani haqida xabar tarqaldi,positive
qirg‘iziston milliy xavfsizlik davlat qo‘mitasi gknb chegara xizmatida o‘zbek harbiy xizmatchilari qurol bilan qirg‘iziston hududiga o‘tganligi haqidagi xabar rad etildi,positive
dubay oilaviy dam olish uchun eng zo‘r joy buning uchun hamma narsa bor har qanday lazzat va byudjet uchun mehmonxonalar eng noodatiy diqqatga sazovor joylar ajoyib o‘yin kulgilarga ega ko‘plab savdo markazlari shuningdek plyajlar basseynlar va suv parklari hamma ham bitta ayohatda hamma nar ani qamrab ola olmaydi lekin,positive
toshkentda million so‘mlik oziq ovqat ombori talon taroj qilindi,negative
jizzaxda mashina haydab ketayotgan yoshli bola ushlandi,negative
toshkent viloyatida ikki o‘smir tiktokda video suratga olish uchun yuk vagoniga chiqishdi ular elektr toki urishdi va og‘ir kuyish bilan kasalxonaga yotqizildi,negative
toshkent metrosida pensionerlar uchun apreldan boshlab sayohat butunlay bepul bo‘ladi,positive
uzbekistan airways martdan boshlab toshkentdan london frankfurt va rigaga parvozlar sonini ko‘paytirmoqda,negative
o‘zbekistonning yangi konstitutsiyasi loyihasi prezidentning vakolat muddatini yildan yilgacha oshiradi bu bugun mart kuni jamoatchilik muhokamasi uchun e‘lon qilingan konstitutsiyaviy qonunda nazarda tutilgan,positive
toshkent viloyatida bir guruh shaxslar davlatga tegishli yerlarni ming dollarga noqonuniy sotishga uringan,negative
latviyadan o‘zbekistonga aqshning toshkentdagi elchixonasi xodimi bo‘lgan firibgar olib kelindi u bizning mamlakatimizning ko‘plab fuqarolarini aldashga muvaffaq bo‘ldi ular jinoyatchiga aqshga kirish uchun ruxsat olishda yordam berish uchun pul berishdi,positive
o‘zbekistonda issiqlik gaz yoki suv tarmoqlariga noqonuniy ulanish shuningdek hisoblagichlar yoki plombalarning buzilishi uchun besh yilgacha qamoq jazosi olinishi mumkin,negative
namangan viloyatida fuqarolarni shantaj qilgan va ijtimoiy tarmoqlardagi murosani olib tashlash uchun ulardan pul undirgan blogger hibsga olingan,positive
o‘zbekiston konstitutsiyasiga qanday o‘zgartirishlar kiritish rejalashtirilgan hukumat hujjat loyihasini e‘lon qildi konstitutsiya bo‘yicha umumxalq referendumi o‘tkaziladigan sana yil aprel,negative
jahon sog‘liqni saqlash tashkiloti ma‘lumotlariga ko‘ra saraton dunyoda o‘lim darajasi bo‘yicha ikkinchi o‘rinda turadi bunday statistika o‘n yildan ortiq vaqtdan beri saraton kasalligiga qarshi kurashning yangi yuqori samarali usullarini izlash va ishlab chiqishda bo‘lgan butun dunyo hamjamiyatiga jiddiy qiyinchilik tug‘dirmoqda bugungi kunda,positive
turkiyaning chengiz enerji kompaniyasi jizzaxda yangi elektr stantsiyasini qurishni taklif qildi u rasmiylarga yiliga million dollardan ko‘proq pul tejaydi,positive
prezident tanqididan so‘ng surxondaryo viloyatida yo‘llarda ta‘mirlash ishlari boshlandi loyiha doirasida rekonstruksiya qilinayotgan yo‘llarning umumiy uzunligi kilometr sement beton qoplamani tashkil etadi va surxondaryo viloyatining baysun bandixon qumqo‘rg‘on oltinsoy va denov tumanlaridan o‘tadi ichida,positive
toshkentda bugun yomg‘ir yog‘maydi shamol m s harorat issiqlik deb xabar beradi o‘zgidromet,positive
koloniyada jazoni o‘tayotgan bir necha bor sudlangan retsidivist kvartirani talon taroj qilish paytida yoshli qizni o‘ldirdi mardikor ayollar o‘zbekistonda qanday yashaydilar isroil uchun qamoqqa yuborilishi mumkin bo‘lgan uchta omadsiz muhojir shuningdek inspektorlarga kulmang bu va bo hqa ko‘p nar alar haqida o‘qing,negative
operatsiya davomida taniqli vayner farhod mannopov mittivine vafot etgan klinika kunga yopildi dastlabki ma‘lumotlarga ko‘ra bu erda litsenziya talablari va shartlariga bir qator nomuvofiqliklar aniqlangan,negative
samarqand tumanidagi yangiariq mahallasida joylashgan aylanma yo‘l yildan buyon o‘z o‘zidan paydo bo‘lgan mehnat bozori bo‘lib kelgan ushbu hudud xalq orasidamardikor bozori deb nomlanadi har kuni ertalab yuzlab ayollar bu erga kelishadi ular ozgina haq evaziga turli xil ishlarni bajarishga tayyor ayollar ham erkaklar ham m,negative
mart kuni anqarada turkiy davlatlar tashkiloti rahbarlarining tabiiy ofatlar va favqulodda vaziyatlarni boshqarish shuningdek gumanitar yordamga bag‘ishlangan navbatdan tashqari sammiti bo‘lib o‘tadi unda shavkat mirziyoyev ishtirok etadi,positive
mart oqshomida o‘zbekistonning asosiy yangiliklari kassadan chiqmasdan temirni kuylang shahrisabzda bir kishi ish joyida uyni ochdi gulnara karimova qobiq kompaniyalari orqali evropada kvartiralar va qasrlarni sotib oldi ularning qiymati million dollardan oshadi o‘zbekistonda yana bir jivoder o‘zining poho ni joylashtirdi,positive
bugun ijtimoiy tarmoqlarda toshkentda shlakli blokli panjara qulashi videosi tarqaldi ulkan devor shunchaki egilib pastga qulab tushdi va deyarli elektr simlari ustunlariga tegdi yaxshiyamki bu vaqtda yo‘lovchilar yo‘q edi aks holda baxtsiz hodisadan qochib bo‘lmaydi,negative
jizzax viloyatida yo‘l harakati politsiyasi inspektorlarining ishini parodiya qilgan navbatdagi vaynerlarni hibsga olishdi shu bilan birga biz ulardan birida faqat sariq yelek va shunga o‘xshash belgilanmagan kepka shuningdek o‘yinchoq plastik tayoq kiyganligini ta‘kidlaymiz,negative
rossiyada isroilni samolyotda o‘zlari bilan olib kelgan uch nafar o‘zbekistonni yetti yilga qamoqqa yuborish mumkin,positive
toshkentda yosh yigit baqlajon sirka ichib o‘z joniga qasd qilishga uringan,negative
rossiya ichki ishlar vazirligi rossiya prezidenti huzuridagi tadbirkorlar huquqlarini himoya qilish bo‘yicha vakil boris titovning migrantlar uchun mehnat patentining amal qilish muddatini uch yilgacha oshirish taklifiga rozi bo‘ldi,positive
uzbekistan airways navro‘z bayrami munosabati bilan talabalar o‘quvchilar va yoshgacha bo‘lgan yoshlar uchun chegirmalar e‘lon qildi,positive
fuqarolardan baysun denau yo‘nalishi bo‘yicha yo‘llarning sifati to‘g‘risida shikoyatlar kelib tushganini hisobga olib prezident surxondaryo yo‘llari bo‘ylab avtomobilda shaxsan yurishga qaror qildi,positive
bir necha bor sudlangan retsidivist yoshli qizni kvartirani talon taroj qilish paytida o‘ldirgan eng yomoni u koloniyada jazoni o‘tash paytida jinoyat sodir etgan,negative
yilda nyu yorkda sakkiz kishi halok bo‘lgan teraktni sodir etgan o‘zbekistonlik sayfullo saipov aqshda umrbod qamoq jazosiga hukm qilindi,positive
shahrisabzda bir kishi ish joyidan chiqmasdan o‘zi uchun qo‘shimcha daromad tashkil etishga qaror qildi u ish joyidan foydalanib u erda nafaqaga chiqmoqchi bo‘lgan juftliklar uchun uy tashkil qildi,positive
mart kuni toshkentdagi yoqilg‘i quyish shoxobchalarida benzin narxi ma‘lumotlar o‘zbekneftgaz,positive
qo‘qon shahrida bir ayol tungi klub oldida ikki bolani yig‘ishga majbur qildi,negative
o‘zbekiston va qirg‘iziston yaqin kunlarda avtomobil yig‘ish bo‘yicha qo‘shma zavod qurishni boshlaydi,positive
gulnara karimova qobiq kompaniyalari orqali evropada va boshqa mamlakatlarda kvartiralar va qasrlarni sotib oldi ularning qiymati million dollardan oshadi,negative
mart kuni ertalab o‘zbekistonning asosiy yangiliklari toshkent metrosida shubhali qora sumka shov shuvga sabab bo‘ldi bosh prokuratura baland binoning derazasidan yiqilib tushgan odamning o‘limi tafsilotlarini oshkor qildi rossiya fuqarosi halok bo‘ldi o‘zbekistonda bir ayolni xo‘rlagan va tiz cho‘ktirgan ayol jarimaga tortildi,positive
o‘zbekistonda navbatdagi jivoder o‘z sarguzashtlarini ijtimoiy tarmoqlarga joylashtirdi bu safar erkak eshakni masxara qildi,negative
o‘zbekneftgaz o‘z yoqilg‘i quyish shoxobchalarida ai benzinining narxini so‘mgacha pasaytirdi,positive
toshkentda bugun yomg‘ir yog‘maydi shamol m s harorat issiqlik deb xabar beradi o‘zgidromet,positive
prezident o‘zbekiston global o‘yinchilar mojarosida kimning tarafida ekanligini ma‘lum qildi avtomobilni o‘z egalaridan qutqarishga uringan qo‘riqchi o‘tmishda qolib ketgan ta‘lim xodimlari shuningdek oltin pomidor mart kuni o‘zbekistondagi asosiy voqealar sharhida bu va boshqa ko‘p narsalar haqida o‘qing,positive
shavkat mirziyoyev bugun mart kuni janubi g‘arbiy maxsus harbiy okrugning termiz o‘quv poligonida mudofaa vazirligi qo‘shinlarining brigada taktik mashqlarida qatnashdi,positive
toshkentda bugun mart kuni taxtapul ko‘prigida yana bir yirik baxtsiz hodisa yuz berdi unda bir necha kishi jarohat oldi ikki kun oldin bu erda uchta mashina to‘qnashdi ikki kishi halok bo‘ldi,negative
bosh prokuratura baland binoning derazasidan yiqilib tushgan odamning o‘limi tafsilotlarini oshkor qildi rossiya fuqarosi halok bo‘ldi eslatib o‘tamiz boshqa kuni toshkentda yana bir rossiyalik jurnalist aleksandr nechayev vafot etdi,negative
shavkat mirziyoyev bugun mart kuni surxondaryo viloyatidagi davlat xavfsizlik xizmati chegara qo‘shinlari vzvodlaridan biriga tashrif buyurdi,positive
toshkentning mirobod tumanida bir kishi ko‘p qavatli uyning derazasidan yiqilib tushdi,negative
toshkent metrosida shubhali sumka tufayli bir guruh sapyorlarni chaqirish kerak edi,positive
mart kuni kechqurun o‘zbekistonning asosiy yangiliklari o‘qituvchilar ijodkorlikka muhtoj emaslar toshkent rasmiylari o‘qituvchilarning kulgili videosiga g‘alati munosabat bildirishdi o‘zbekistonliklar pomidor narxlarining keskin o‘sishi haqida xabar berishdi mirziyoyev vatanni himoya qilish uchun halok bo‘lgan harbiy xizmatchilar va huquqni muhofaza qilish organlarining oilalarini qo‘llab quvvatlash bo‘yicha yangi choralarni tasdiqladi,positive
o‘zbekistonda erining ma‘shuqasini kamsitgan va tiz cho‘ktirgan ayol jarimaga tortildi,positive
rossiya terma jamoasi markaziy osiyo futbol assotsiatsiyasining cafa birinchi chempionatida ishtirok etadi,positive
samarqanddagi tarixiy uyga zarar yetkazgan tadbirkor qamoqqa hukm qilindi,positive
toshkent aeroportida samolyot tozalovchi unutilgan pul sumkasini topdi aftidan ayol bu yuqoridan sovg‘a deb qaror qildi va uni o‘zi uchun saqlab qoldi,positive
prezident o‘qituvchilarning ish haqini dollarga etkazish to‘g‘risida bu lahza keladi lekin o‘qituvchilar ham o‘zlari ustida ko‘proq ishlashlari kerak,positive
shavkat mirziyoyev bugun surxondaryo viloyatiga tashrifi chog‘ida o‘zbekiston global o‘yinchilar birlashgan g‘arb va rossiya o‘rtasidagi bahsda kimning tarafida ekanini aytdi,positive
namangan viloyatida bir ayol erining e‘tiborini jalb qilish uchun talonchilik hujumini uyushtirdi endi u sakkiz yilgacha qamoqxonaga borishi mumkin,positive
o‘smirlar o‘rtasidagi jahon chempionatida birinchi marta ishtirok etayotgan xokkey bo‘yicha o‘zbekiston terma jamoasi turkmaniston va erondan kelgan raqiblar ustidan ikki marta g‘alaba qozondi,positive
rossiyaning chicko restoranlar tarmog‘i koreys ko‘cha taomlari va k pop muxlislari uchun kafe franshizasi bo‘yicha o‘zbek bozoriga olib keladi birinchi nuqta yaqin oylarda toshkentda paydo bo‘ladi,positive
o‘zgidromet kelgusi hafta uchun ob havo prognozini e‘lon qildi yaqin kunlarda respublika hududida kam bulutli va quruq ob havo ustunlik qiladi,positive
o‘zbekistonda ijtimoiy tarmoqlarning qahramoni orqaga qarab ketayotgan mashinani to‘xtatishga uringan avtoturargoh qo‘riqchisi bo‘ldi,positive
rasmiylar toshkentning elektr ta‘minotini qishga tayyorlashga va‘da berishmoqda buning uchun ikkita quyosh elektr stantsiyasi va beshta transformator podstansiyasi quriladi,positive
shavkat mirziyoyev vatan va xalq tinch hayotini himoya qilish uchun halok bo‘lgan harbiy xizmatchilar va huquq tartibot idoralari oilalarini qo‘llab quvvatlash bo‘yicha yangi chora tadbirlarni tasdiqladi,positive
bugun shavkat mirziyoyev surxondaryo viloyatiga tashrif buyuradi davlatimiz rahbari xalq deputatlari viloyat kengashining sessiyasida ishtirok etadi mintaqada sanoat va qishloq xo‘jaligini rivojlantirish jarayoni bilan tanishish yangi loyihalarni boshlash harbiy ob‘ektlarga tashrif buyurish ko‘zda tutilgan,positive
jamiyat foydalanuvchilari iste‘molchiultratovush pomidor narxlarining keskin o‘sishi haqida xabar beradi kecha bir kilogramm pomidorning narxi ming so‘mni tashkil etdi hozir esa kuyluk bozorida ham ming so‘mga boshqa bozorlarda esa ming so‘mga yetdi,negative
boshqa kuni ijtimoiy tarmoqlarda poytaxt maktablaridan birining o‘qituvchilari bilan video paydo bo‘ldi ular instasamka qo‘shig‘iga zamonaviy yoshlar tendentsiyalarini parodiya qildilar bu mart bayrami arafasida o‘qituvchilarning umumiy yig‘ilishida namoyish etilgan kulgili video edi biroq kimdir videoni tarmoqqa uladi va amaldorlar yana keskinlashdi,positive
biznes uchun e aktiv elektron ombor tizimida ishlashning ixtiyoriy tartibi yil yanvargacha uzaytiriladi,positive
toshkentda bugun yomg‘ir yog‘maydi shamol m sharorat issiqlik deb xabar beradi o‘zgidromet,positive
samarqand va shahrisabz o‘rtasida martdan boshlab tezyurar poyezd ishga tushiriladi,positive
maktab o‘quvchisi o‘gay otasi bilan janjaldan keyin farg‘onadagi ko‘p qavatli uyning tomidan tushishga urindi,negative
sud garovgirlarni shafqatsizlarcha kaltaklagan ikki yigitni qamoqqa yubordi ular don carleoneda ishlaganliklarini aytishdi,positive
toshkent yomg‘irdan keyin yana suzib ketdi yaxshiyamki sinoptiklar kechqurun yomg‘ir tugashini va‘da qilmoqdalar ehtimol uzauto motors qayiqlarni ishlab chiqarishni boshlaydi shekilli yaqin orada shaharda ularsiz qila olmaysiz,positive
