text,sentiment
o‘zbekistondagi olimlar issiqlik qurg‘oqchilik va suv toshqini bilan bog‘liq iqlim xavfini baholash uchun onlayn panel ishlab chiqdilar bu sizga qaerda va qanday ekinlarni ekish yaxshiroq qachon va nimadan qo‘rqish kerakligini aniqlashga yordam beradi ishlab chiquvchi panelni kelgusi yillar davomida iqlim prognozi bilan to‘ldirish niyatida,positive
o‘zbekistonda muqobil energiya obyektlari shu jumladan quyosh panellari va elektr stansiyalarini ishga tushirish uchun ajratiladigan kreditlar bo‘yicha xatarlar dekabrgacha nolga tenglashtirilishi mumkin moliyachi otabek bakirovning so‘zlariga ko‘ra kelgusi yildagi ushbu qaror muammoli kreditlar bo‘yicha ikki xonali raqamlarga olib kelishi mumkin,positive
oliy majlis qonunchilik palatasining ikki mas‘ul qo‘mitasi bugun konstitutsiyaga o‘zgartirishlar kiritish to‘g‘risidagi qonun loyihasini ko‘rib chiqadi hujjat noyabr oyida qayta ko‘rib chiqish uchun yuborilgan,negative
hozir qadrli bo‘lgan narsa bu inson hayoti ukrainadagi o‘zbeklar va ukrainaliklar urush davridagi hayot haqida bir yil oldin fevralda rossiya ukrainaga bostirib kirishni boshladi o‘sha kuni uz ukrainadagi vatandoshlardan va ushbu mamlakat fuqarolaridan ularning shaharlarida nima sodir bo‘layotgani va mahalliy hokimiyat qanday choralar ko‘rayotgani haqida so‘radi urushning bir yilligi munosabati bilan biz ular bilan yana bog‘landik va bir yil ichi,negative
toshkentdagi chilonzorning kvartalidagi bazalt plitalari bilan uylarni isitish deyarli tugadi aholining bir qismi loyihadan mamnun boshqalari ta‘mirlashbilan birga keladigan kamchiliklar va shafqatsiz obodonlashtirishdan xafa quruvchilar old bog‘larning to‘siqlarini demontaj qiladilar yashil maydonlarni yulib tashlaydilar o‘rniga ignabargli daraxtlar ekadilar ijarachilar hokimiyat ular bilan maslahatlashmaganidan va mahalliy hududni shahar aholis,negative
xitoy ukraina inqirozini siyosiy hal qilish bo‘yicha banddan iborat o‘z pozitsiyasini taqdim etdi unda sovuq urush tafakkurini chetga surib qo‘yish va barcha mamlakatlarning suverenitetini hurmat qilish zarurligi shuningdek yadro qurolidan foydalanishga yo‘l qo‘yilmasligi haqida gap boradi,positive
toshkent viloyati bekobod tumanida cobalt haydovchisi boshqaruvni yo‘qotib qo‘ydi va mashina kanalga tushib ketdi jabrlanganlar yo‘q,positive
o‘zbekiston prezidenti qashqadaryo viloyatiga jo‘nab ketdi u mahallalar ta‘lim muassasalari va sanoat korxonalariga tashrif buyuradi dedi uning matbuot xizmati,positive
aqsh davlat kotibi entoni blinken kelasi hafta o‘zbekistonga tashrif buyurib bir qator ikki tomonlama va mintaqaviy masalalar bo‘yicha hamkorlikni rivojlantirishni muhokama qiladi shuningdek u mintaqa mamlakatlari tiv rahbarlarining c formatidagi uchrashuvida ishtirok etadi,negative
bmt bosh assambleyasi ukrainada keng qamrovli va mustahkam tinchlikka shu jumladan rossiya federatsiyasi qo‘shinlarini ukraina hududidan zudlik bilan va so‘zsiz olib chiqishga imkon berish zarurligi to‘g‘risida qaror qabul qildi o‘zbekiston mamlakat orasida ovoz berishda betaraf qoldi,positive
tez yordam xizmati uchun yana ta volkswagen caddy avtomobili o‘zbekiston mintaqalariga jo‘natildi o‘tkazilgan mashinalarning umumiy soni taga yetdi yana ta mashina sotib olish rejalashtirilgan eskirgan damasni yangi avtomobillar bilan almashtirish rejalashtirilgan,positive
toshkentda masjid yonidagi yo‘lovchilar bilan suhbatda ularni diniy me‘yorlarga asoslanib chekishni tashlashga chaqirgan yigit jarimaga tortildi ichki ishlar vazirligi sog‘lom turmush tarzini targ‘ib qilish muhim ammo fuqarolarning konstitutsiyaviy huquqlariga aralashish mumkin emasligini ta‘kidladi,positive
buxoro viloyati iibni qariyb yil boshqargan shuhrat aliyev namangan viloyati iib boshlig‘i etib tayinlandi,positive
shoir usmon nasirning ismi yunusobod tumanidagi ko‘chalardan biriga berilganu amir temur prospektini oloy bozori ko‘chasi bilan bog‘laydi toshkentda ilgari uning nomi yozilgan ko‘cha bor edi hozirda u shoir shot rustaveli nomini olgan,positive
ukrainaning toshkentdagi elchisi nikolay doroshenko uz rossiya bosqini boshlanganining bir yilligi arafasida u o‘z mamlakati hozir nimalarni boshdan kechirayotganini ukraina va o‘zbekiston o‘rtasidagi munosabatlar qanday ahvolda ekanligini ukraina hamkorlik istiqbollarini va o‘zbek tomondan yordam haqida qanday fikrda ekanligini aytib berdi,positive
transport vazirligi fevral kuni orenburg viloyatida ag‘darilgan avtobusning yo‘lovchisi orasida o‘zbekiston fuqarolari yo‘qligini ma‘lum qildi,negative
ashley home store ning amerika mebel salonlari winter closeout sale ning mavsumdan tashqari eng yirik aktsiyalaridan birini boshladi faqat fevralgacha mebelning barcha assortimenti dan gacha chegirmalarga ega butun uy mebellari dekoratsiya to‘qimachilik va aksessuarlarni amerikaning eng yaxshi an‘analarida hozir sotib olish mumkin tovarlar soni cheklangan telefon manzil bahodir ko‘chasi filial arca mebel savdo markazi instagram telegram facebook ,negative
toshkentda toksikologiya markazini tashkil etish sog‘liqni saqlash vazirligi va jsst tomonidan o‘tkazilgan seminarda muhokama qilindi ta‘kidlanishicha ishlatiladigan kimyoviy moddalar hajmining ko‘payishi ularni internetda sotish va bilimlarning etishmasligi sog‘liqni saqlash tizimiga qo‘shimcha xavf tug‘diradi,positive
toshkentda erkak tug‘ilishidan uch kun oldin egizaklarga homilador bo‘lgan xotinini bo‘g‘ib o‘ldirgan marhumning qarindoshlari er xotin agar qizlar bo‘lsa bolalar kerak emasdeb janjallashishgan ta‘kidlanishicha agar turmush o‘rtog‘i darhol xotinining o‘limi haqida xabar bergan bo‘lsa chaqaloqlarni qutqarish mumkin edi,negative
toshkent shahar hokimligining raqamli rivojlanish departamenti raqamli texnologiyalar vazirligi tasarrufiga o‘tadi va o‘zbekistonning barcha hududlarida raqamlashtirish bilan shug‘ullanadi bu haqda prezident yig‘ilishida ma‘lum bo‘ldi shuningdek it markazlari bitiruvchilarni ishga joylashtirish uchun subsidiyalar olishlari mumkinligi aytilgan,positive
hafta oxirida sovuq front o‘zbekistonga kechasi darajagacha qisqa sovuq olib keladi yomg‘ir va qor kutilmoqda ba‘zi joylarda kuchli,negative
yilda qozog‘istondan olib kelingan maksim ismli jirafa farg‘ona hayvonot bog‘ida vafot etdi hayvonot bog‘i direktorining aytishicha jirafa qattiq sovuq paytida kasal bo‘lib qolgan o‘sha kunlarda ba‘zi qushlar ham vafot etdi,negative
qashqadaryo prokurori salom samadov o‘zbekiston bosh prokurorining o‘rinbosari etib tayinlandi yillarda u bu lavozimda ishlagan,negative
ichki ishlar vazirining birinchi o‘rinbosari o‘zbekiston ichki ishlar vazirligining tezkor qidiruv departamenti boshlig‘i etib shavkat rahmonov tayinlandi bundan oldin namangan viloyati iib boshlig‘i bo‘lgan,negative
soat atrofida o‘zbekistonning deyarli barcha hududlarida dan ballgacha bo‘lgan zilzila sezildi uning epitsentri tojikistonda edi toshkent aholisining xabar berishicha tebranishlar uzoq davom etgan birinchi zilziladan so‘ng uchta aftershok qayd etildi ular o‘zbekistonda sezilmadi,positive
yanvar oyida o‘zbekiston yengil avtomobillar bozori dekabr oyida faollik sezilarli darajada pasayganidan keyin foizga o‘sdi mahalliy ishlab chiqarilgan yangi avtomobillar savdosi yil boshidan beri kontraktatsiya to‘xtatilishiga qaramay foizga xorijiy avtomobillar esa foizga oshdi,negative
toshkent shahrining chilonzor tumanidagi maktabda bir o‘rta maktab o‘quvchisi janjal paytida boshqasini pichoqladi,negative
o‘zbekistonda yangi avtomobillarni davlat ro‘yxatidan o‘tkazish va raqamlar berishning elektron tizimini yaratish rejalashtirilgan prezident shuningdek ko‘plab sohalar hali raqamlashtirilmaganligini tanqid qildi masalan odamlar har safar shaklsertifikatini olish uchun klinikaga murojaat qilishlari kerak,positive
turkiyadagi zilzilalardan so‘ng o‘zbekiston aholisi mamlakatda bunday kuch paydo bo‘lishi ehtimoli haqida savol berishmoqda seysmologiya instituti olimlari o‘tmishda bir qator zilzilalarni bashorat qilishgan nima uchun barcha zilzilalarni bashorat qila olmaysiz uz men bu haqda institut olimlari bilan gaplashdim,positive
yanvar oyida o‘zbekistonning tovar aylanmasi foizga o‘sib milliard dollarni tashkil etdi eksportning yarmidan ko‘pi oltin bo‘lib milliard dollarga sotildi to‘qimachilik mahsulotlari gaz va o‘g‘itlarni etkazib berish kamaydi,negative
o‘rinli dializ markazi toshkentda ochilishini kutmoqda bu erda gemodializ protsedurasini yiliga dan ortiq bemor qabul qilishi mumkin uz nephroplus kompaniyasining o‘zbekistondagi vakolatxonasi direktori buyrak kasalligiga chalingan odamlarga savollar berdi,positive
toshkentda aniqlangan kiberjinoyatlar soni yiliga barobarga oshib nafarga yetdi o‘zbekiston bo‘ylab ma‘lumotlar taqdim etilmaydi lekin ko‘pincha tajovuzkorlar moddiy yordam kredit yoki yutuq takliflari bilan soxta havolalarni yuborish orqali bank kartasining maxfiy kodini olishadi,positive
gbs boshqa idoralar bilan birgalikda o‘zbekiston hududlarida yerlarni noqonuniy sotish bilan bog‘liq faktlarni bostirdi kasbi tumanida fermer xo‘jaligi rahbari gektar sug‘oriladigan yerlarni mlrd so‘mga sotishga uringan qoson tumanida ga mlrd so‘mga qayta rasmiylashtirmoqchi bo‘ldi,positive
yanvar oyida o‘zbekiston sanoatining jismoniy hajmi g‘ayritabiiy sovuq ob havo sharoitida deyarli foizga kamaydi gaz ishlab chiqarish yil yanvariga nisbatan foizga gaz kondensati foizga ko‘mir foizga elektr energiyasi foizga kamaydi to‘qimachilik mahsulotlari ishlab chiqarish foizga kamaydi,negative
toshkentda respublika bolalar kutubxonasini qayta qurishdan so‘ng bahor oxirigacha ochish rejalashtirilgan biz hamma uchun ochiq bo‘lgan zamonaviy bo‘sh joy yaratmoqdamiz biz odamlar bu makonda yashashlarini va uni o‘zlariga o‘zlashtirishlarini istaymiz dedi madaniyat va san‘atni rivojlantirish jamg‘armasi surat,positive
yanvar oyida o‘zbekiston germaniya litva fransiya singapur va buyuk britaniyadan ta samolyot import qildi samolyotlarning narxi million dollarga baholanmoqda,positive
blogger abdukodir mo‘minovning tergov hibsxonasida vafot etgani haqidagi ma‘lumotlar haqiqatga to‘g‘ri kelmaydi deyiladi bosh prokuraturada hibsga olingan shaxsning sobiq advokati tergovchiga tayanib mo‘minovning tirik va yaxshiekanligini ham ma‘lum qildi,positive
toshkentda ko‘chada mast holda bolaning qo‘lidan ushlab olgan erkak kun hibsga olingan uning harakatini tushuntirar ekan u bola shoshilib yiqilib tushishi mumkinligini aytdi shuning uchun uni to‘xtatdi,negative
mirzohidjon kodirov bolalar vafotidan keyin yo‘tal siroplarini qabul qilib ishdan bo‘shatilgan sardor kariev o‘rniga dori darmonlar tibbiyot bo‘limlari va tibbiyot texnikasini ekspertizadan o‘tkazish va standartlashtirish markazi direktori vazifasini bajaruvchi etib tayinlandi yangi rahbarga korrupsiyani bartaraf etish va xalqaro standartlarni joriy etish vazifasi yuklatilgan,positive
tabiiy gaz neft va gaz kondensati uchun soliq stavkalarini baravar kamaytirish hisobiga o‘zbekiston davlat byudjeti yilda yer qa‘ridan foydalanganlik uchun mlrd so‘m soliq olmagan shu bilan birga gaz ishlab chiqarish ga gaz kondensati ga kamaydi neft ishlab chiqarish foizga oshdi,positive
o‘zbekiston va misr rahbarlari qohiradagi muzokaralarda isroil falastin masalasi rossiyaning ukrainaga qarshi urushi va efiopiya to‘g‘onini qurish rejalariga to‘xtalib o‘tdilar prezidentlar mamlakatlarning ushbu masalalar bo‘yicha pozitsiyalari bir biriga mos kelishini ta‘kidladilar,positive
shakl va makon haykaltaroshlik ko‘rgazmasi nbu galereyasida bo‘lib o‘tadi realizm va modernizm an‘analari sof shaklda birlashtirilgan yoki saqlanib qolgan asarlar mamlakat milliy banki kollektsiyasining bir qismidir uz men haykallarni qanday qilib to‘g‘ri ko‘rishni va shahar ularga nima uchun kerakligini bilib oldim,positive
o‘zbekiston va misr prezidentlari o‘rtasidagi muzokaralar chog‘ida tomonlar xavfsizlik tahdidlariga qarshi kurashish korrupsiyaga qarshi kurashish afg‘oniston bo‘yicha xalqaro tashabbuslarni o‘zaro qo‘llab quvvatlash bo‘yicha tajriba almashishdan manfaatdor ekanliklarini bildirdilar shuningdek iqtisodiyotda o‘zaro hamkorlikning beshta istiqbolli yo‘nalishini belgilab oldilar,positive
misr kompaniyalari o‘zbekistonda bir qator loyihalarni amalga oshirishi mumkin elektr stantsiyalari ma‘lumotlar markazi sanoat zonasi qurilishi to‘liq tsiklda shakar ishlab chiqarish va boshqalar o‘zbekiston va misr imtiyozli savdo shartnomasini imzolashni air cairo esa yangi reysni boshlashni rejalashtirmoqda,positive
usm xolding asoschisi alisher usmonov italiyaning tgcom telekanaliga bergan intervyusida sanktsiyalar bilan bog‘liq qiyinchiliklarga qaramay o‘zbekistonda ish va xayriya loyihalarini davom ettirish niyatida ekanligini aytdi men o‘zbekistonga yordam berish va mamlakatimga foydali bo‘lish uchun bor kuchimni sarflayman,positive
rossiya prezidenti vladimir putin rossiya federatsiyasi strategik hujum qurollarini qisqartirish to‘g‘risidagi shartnomada ishtirok etishni to‘xtatayotganini aytdi rossiya va aqsh o‘rtasida tuzilgan ushbu shartnoma yadroviy qurol arsenallarini qisqartirish va ularning rivojlanishini cheklashga qaratilgan,positive
o‘zbekiston harbiylari hindistonga yetib kelishdi u yerda martga qadar shartli terrorchilik guruhlarini qidirish va yo‘q qilish hamda tog‘li o‘rmonli joylarda jangovar operatsiyalarni o‘tkazish bo‘yicha qo‘shma mashqlar o‘tkaziladi,positive
qarshi shahrida qarshi shahridagi yangi binoning qavatidan bir yigit yiqilib tushdi u o‘sha joyda vafot etdi uning sakrashini ko‘rgan guvohlar bor,negative
toshkentda yashnobod va sergeli tumanlaridan o‘tadigan yer usti metro estakadalari ostida o‘rinli to‘xtash joylari tashkil etilishi rejalashtirilgan bu o‘zbekiston prezidentining ommaviy kirish huquqiga ega bo‘lmagan qarorida ko‘zda tutilgan,positive
jinsiy erkinlik va bolalarni zo‘rlashga qarshi jinoyatlar uchun jazoni kuchaytirishni taklif qiluvchi qonun loyihasida oiladagi zo‘ravonlik va ta‘qiblar uchun maqolalar ham mavjud ichida nemolchiuz ular hujjat tez orada zakpalataga borishini eslatishdi va uning to‘liq versiyasi bilan tanishishni taklif qilishdi,positive
o‘zbekiston prezidenti shavkat mirziyoyev misrga rasmiy tashrifini mamlakatning yetakchi kompaniyalari rahbarlari bilan uchrashuvdan boshladi bir kun oldin ikki tomonlama biznes forum doirasida milliard dollarlik ta bitimni amalga oshirish bo‘yicha kelishuvlarga erishildi,positive
startaplarda biznes jarayonlarni optimallashtirish bo‘yicha mutaxassis kseniya yevseyeva ishga qabul qilish jarayonlari xodimlarni ishga qabul qilishni avtomatlashtirish va nomzodlarni boshqarish tizimini joriy etish hamkorlik materiallari haqida ma‘lumot berdi,positive
turkiyaning xatay viloyatida qidiruv qutqaruv operatsiyasida ishtirok etayotgan o‘zbekiston fvv xodimlari bir kun oldin yangi zilzilalar paytida jarohat olmagan ular operatsiyada ishtirok etishni davom ettirmoqdalar,positive
sud diniy blogger abror abduazimovni abror muxtor aliy blogger nikita makarenkoning qadr qimmatini kamsitishga va shaxsini obro‘sizlantirishga olib kelgan yolg‘on ma‘lumotlarni tarqatgani uchun jarimaga tortdi,positive
o‘zbekiston turkiyaning kahramanmarash shahrida yuz bergan zilzila oqibatida zarar ko‘rgan suriyaga tonna gumanitar yordam yubordi,positive
toshkentdagi dan ortiq byudjet tashkilotlarini quyosh panellari bilan jihozlash rejalashtirilgan bunga milliard so‘mdan ortiq mablag ‘ yo‘naltiriladi,negative
yuridik fanlar doktori dildora bazarovaning fikricha jinoiy jazolarni liberallashtirish va shartli ravishda muddatidan oldin ozod qilishning oddiy shartlari o‘zbekistonda jinoyatchilikning ko‘payishiga ta‘sir ko‘rsatmoqda advokat udo va jazoni yumshoqroq almashtirish shartlarini qayta ko‘rib chiqishni va qattiqroq qilishni taklif qiladi,positive
qoraqalpog‘istonning kanliqul tumanidagi yangi o‘zbekiston massivida qurilayotgan besh qavatli binoda zinapoyalar qulab tushdi va allaqachon o‘rnatilgan zinapoyalarda yoriqlar topildi pudratchi zinapoyalar nuqsonli ekanligini aytdi o‘zbekiston qurilish vazirligi zinapoyalarni o‘rnatishda xatolarga yo‘l qo‘yilganini aytdi,negative
yilda o‘zbekistonda o‘zbekkosmosagentligi tashkil etildi uning rahbari shuhrat qodirov intervyusida uz u mamlakat uchun kosmik texnologiyalar nima uchun ekanligini ular davlat va xususiy sektorga qanday qilib samaraliroq bo‘lishiga huquqbuzarliklar va tabiiy ofatlarning oldini olishga yordam berishini aytib berdi,negative
o‘zbekiston gbs va toshkent ichki ishlar bosh boshqarmasi oy ichida poytaxtda telegramdagi kanal orqali tarqatiladigan giyohvand moddalarni o‘zlashtirgan garovchilar ni shafqatsizlarcha kaltaklagan kishini hibsga oldi xabar qilinishicha kanal ma‘muri kaltaklash mijozi ularga dollar to‘lagan,positive
o‘zbekiston mehmonxonasi toshkentning asosiy diqqatga sazovor joylaridan biri bo‘lib sayyohlar yo‘nalishida majburiydir bir marta o‘n yillik qurilish u poytaxtning ramzi bo‘lib qolmoqda toshkent ramzlari portretlari rubrikasi doirasida uz o‘zbek ning o‘zi ramzlari va bino yil ichida yuz bergan o‘zgarishlar haqida hikoya qiladi,positive
turkiyaning janubiy xatay provinsiyasida va magnitudali yangi silkinishlar qayd etilgan ushbu viloyat fevraldagi zilziladan katta zarar ko‘rdi aynan shu yerda o‘zbekiston qutqaruvchilari ishlaydi,negative
prezident o‘zbekiston investitsiyalar sanoat va savdo vazirining o‘rinbosarlarini shuningdek vazirlik huzuridagi agentlik rahbarlarini tayinladi,negative
prezidentimiz o‘zbekiston iqtisodiyot va moliya vazirining o‘rinbosarlarini tayinladi ular ilx norkulov erkin rustamov adiz boboyev anvar karimov dilshod sultonov va gulnora rahimova bo‘ldi omonullo nasritdinxo‘jayev odilbek isakov va yana bir nechta rahbarlar moliya vazirining o‘rinbosarlari lavozimlarini tark etishdi,negative
ish haqidan soliq to‘laydigan o‘zbekistonliklar soni yil davomida mingga ko‘payib millionga yetdi ularning aksariyati hali ham million so‘m maosh oladi ammo ularning ulushi pasayishda davom etmoqda shu bilan birgaish haqi million so‘m va undan yuqori bo‘lgan soliq to‘lovchilar soni keskin oshdi,negative
oliy ta‘lim vaziri ibrohim abdurahmonov oliy o‘quv yurtlariga talabalarni o‘rganish va ularni ularning xatti harakatlariga qarabguruhlarga bo‘lishni buyurdi xususan talabalar jinoyatchilikka moyil bo‘lgan boshqalarning g‘oyalari ta‘siriga tushib qolish xavfi ostida bo‘lgan va qoidalarga rioya qilmaydigan guruhlarga kirishlari mumkin oliy ta‘lim vazirligi topshiriqning mohiyatini tushuntirdi,negative
xususiy orient finans bankda ta‘sischilarning ulushi o‘zgardi nazorat paketining egasi saken polatov bo‘ldi sitora ahmedjanova o‘z ulushini oshirdi aksiyalarning bir qismini payzullajon mirzayev oybek umarov va dilmurod po‘latov sotgan,negative
o‘zbekiston energetika vazirligi jizzax va toshkent viloyatlarida umumiy quvvati mvt bo‘lgan quyosh fotoelektr stansiyalarini qurish bo‘yicha xitoy kompaniyalari konsorsiumi bilan shartnoma tuzdi,positive
toshkentning yashnobod tumanidagi maktab oldida yoshli bolaning qo‘lidan ushlab olgan erkakning shaxsi aniqlandi tuman atc xodimlari tekshiruv o‘tkazadilar,positive
ukraina prezidenti vladimir zelenskiy kiyevda aqsh rahbari jo baydenni qabul qildi avvalroq amerika rahbari polshaga tashrif buyurishni rejalashtirayotgani uning ukraina poytaxtiga kelishi e‘lon qilinmaganligi haqida xabar berilgan edi,negative
turkmanistondan yordam sifatida bepul yetkazib beriladigan suyultirilgan gaz muhtoj o‘zbekiston aholisiga tarqatiladi qoraqalpog‘iston aholisi tonna xorazm viloyati aholisi yana tonna yoqilg‘i oladi,positive
biznesni yanada rivojlantirishni istagan tadbirkorlar uchun turonbank bepul debet xizmatini o‘rnatdi shu jumladan abonent to‘lovi korporativ kartaga pul o‘tkazish o‘zbekistondan tashqaridagi pul o‘tkazmalari debet aylanmasining ushbu imkoniyatdan bankda o‘z hisob raqamlarini ochgan yangi mijozlar foydalanishlari mumkin biznes vakillari uchun korporativ kreditlar depozitlar valyuta operatsiyalari internet va mobil banking ham taqdim etiladi tarifl,positive
toshkentning mirzo ulug‘bek tumanida ta daraxt noqonuniy ravishda o‘ralgan va kesilgan zarar mln so‘mga baholanmoqda,negative
toshkentda maxsus davlat muassasasi tashkil etiladi u ko‘p qavatli avtoturargohlarni qurish bilan shug‘ullanadi va ularni tayyor biznes sifatida tadbirkorlarga topshiradi yillarda bunday rejalar e‘lon qilingan,negative
mart kuni van gog bo‘lish multimedia ko‘rgazmasi bo‘lib o‘tgan toshkentdagi o‘zekspomarkaz da monedan kandinskiygacha bo‘lgan yangi ko‘rgazma ochiladi san‘atdagi inqilob mehmonlar to‘qqizta modernizm ustalarining asarlarini ko‘rishadi,positive
haftaning ko‘p qismida o‘zbekistonda iliq va yog‘ingarchiliksiz bo‘ladi havo darajagacha qiziydi juma kuni u keskin soviydi joylarda yomg‘ir va qor yog‘adi harorat darajaga tushadi,positive
toshkentdagi novza metro stansiyasiga o‘tishda savdo qatorlari ochiladi metro ma‘muriyati qaror shaharsozlik me‘yorlariga o‘tish va o‘rtacha yo‘lovchi oqimi bilan bog‘liqligi haqida xabar berdi,negative
qirg‘izistonning amaldagi va beshta sobiq prezidentlarining uchrashuvi dubayda bo‘lib o‘tdi sobiq prezidentlar o‘z shikoyatlarini bildirishdi va kamchiliklarini tan olishdi eng muhimi ular bir birlarini kechirishga muvaffaq bo‘lishdi bu mening maqsadim edi dedi prezident sodiq japarov,positive
o‘zbekiston prezidenti fevral kunlari misrga rasmiy tashrif bilan tashrif buyuradi bir qator ikki tomonlama hujjatlar imzolanishi kutilmoqda,positive
toshkent maxsus maktabida ko‘zi ojiz va ko‘zi ojiz bolalar tahsil oladi ularning aksariyati muassasada erkin boshqariladi va qamishsiz harakatlanadi bu erda bolalar teginish orqali dunyoni ko‘rishni o‘rganadilar shunday qilib ular mustaqil hayotga tayyorgarlik ko‘rishmoqda bunda ularga tuzatuvchi narsalar yordam beradi uz bolalarni his tuyg‘ularga ishonib yashashga o‘rgatish vazifasi bo‘lgan odamlar haqida hikoya qiladi,positive
yil oldin yilda abdulla qodiriy tomonidan asos solingan mushtum kulak satirik jurnalining birinchi soni chiqdi uz uning ko‘zoynakchilik byurokratiya uzoq yig‘ilishlar yomon yo‘llar ekologiya va bugungi kunda ham dolzarb bo‘lgan boshqa muammolar haqidagi karikaturalari to‘plamini nashr etadi,positive
ichki kiyim do‘konini tanqid qilgan chirchiq aholisi buni diniy qarashlardan kelib chiqqan holdaqilganini aytdi u bilan biznesga aralashishga yo‘l qo‘ymaslik to‘g‘risida suhbat bo‘lib o‘tdi va diniy tarkib uchun jarimaga tortildi toshkent ichki ishlar boshqarmasi jamiyatdagi xulq atvor qoidalarini hurmat qilishga va qonunlarga rioya qilishga chaqirdi,positive
toshkent viloyati oqqo‘rg‘on tumanidagi bir oiladan to‘rt kishi vafot etdi yana uch kishi kasalxonaga yotqizildi o‘limning sababi ovqatdan zaharlanish yoki uglerod oksidi bilan zaharlanish bo‘lishi mumkin tekshiruv uchun oziq ovqat qoldiqlari namunalari olinadi,negative
toshkentdagi amir temur ko‘chasida yana bir yirik baxtsiz hodisa yuz berdi bir vaqtning o‘zida to‘rtta mashina to‘qnashdi ulardan biri yonib ketdi ikki haydovchi jarohat oldi,negative
o‘zbekiston tiv rahbari vazifasini bajaruvchi baxtiyor saidov turkiyaning zilziladan zarar ko‘rgan ovakent qishlog‘iga tashrif buyurdi u yerda etnik o‘zbeklar yashaydi shuningdek u turkiya tashqi ishlar vaziri mevlut chavushog‘lu bilan uchrashdi,positive
bahorda yetkazib berilishi kutilayotgan toshkent uchun ta avtobus xitoyda sotib olinadi ulardan tasi gazda metr va metr akkordeon tasi elektrobuslarda ishlaydi nukus va viloyat markazlari uchun yana ta gaz avtobuslari sotib olinadi,positive
jamoat transportida yo‘l haqini to‘lashning moslashuvchan tizimi bir soat ichida o‘tkazmalar uchun imtiyozli yoki bepul tariflar toshkentda apreldan boshlab joriy etilishi rejalashtirilgan elektron to‘lov bilan chegirmalar amal qiladi,positive
bananli shokoladli pirog banan crumble banan apelsin pechenesi karamellangan banan va shokoladli sosli frantsuz krutonlari va boshqa pishirish retseptlari zirauz,positive
buyuk britaniya elchixonasi va aqsh xalqaro taraqqiyot agentligi o‘zbekistonning qishloq xo‘jaligi va to‘qimachilik ishlab chiqarish sohasidagi kichik biznesini birgalikda qo‘llab quvvatlaydi bu tomonlar o‘rtasidagi birinchi kelishuv,negative
germaniyadagi wr chess masters superturnirining ikkinchi turi yakunlari bo‘yicha nodirbek abdusattorov jadvalga boshchilik qildi u jahon chempionligiga da‘vogar yan nepomnyash bilan teng natija bilan o‘ynadi shuningdek andrey yesipenkoni ishonchli mag‘lub etdi onlayn reytingda o‘zbekistonlik dunyoning eng yaxshi shaxmatchisi qatoriga kirdi,positive
ant man va wasp ning yangi qismi va yana uchta film premyerasi yulduz usmonovaning kontsertlari yarmarkalar va ko‘rgazmalar bepul mahorat darslari bolalar tadbirlari spektakllar va partiyalar va kelgusi dam olish kunlaridagi boshqa tadbirlar tanlovda,negative
aqsh prezidenti diplomatik munosabatlarning yilligi munosabati bilan o‘zbekiston prezidentiga xat yubordi unda aytilishicha aqsh uchun iqtisodiyot va energetika sohalarida o‘zbekiston bilan munosabatlarni rivojlantirish shuningdek mamlakat siyosiy tizimini modernizatsiya qilish va isloh qilish borasidagi sa‘y harakatlarni qo‘llab quvvatlash ustuvor vazifadir,negative
moskvadagi bariatrik jarrohlar jamoasi vadim fedenko vladimir yevdoshenko natalya bordan vladimir goganov toshkentda agar siz semirishdan xalos bo‘lishingiz ii turdagi diabetda uzoq muddatli remissiyaga ega bo‘lishingiz kerak bo‘lsa rossiyadagi bariatrik va metabolik jarrohlikning etakchi mutaxassislaridan maslahat olish mumkin bariatrik operatsiyalar va bariatrik plastmassadan keyingi operatsiyalar notijorat asosida amalga oshiriladi qabul kunla,positive
hozirda muhokama qilinayotgan davlat dasturi loyihasi davlat qurilishi va boshqaruvi sohasidagi muhim vazifalar bilan to‘ldirilishi kerak bu haqda uchun ustunda uz deb yozadi professor yuridik fanlar doktori iso xamedov insonga g‘amxo‘rlik uning ijtimoiy va kommunal ehtiyojlarini qondirish bilan cheklanmaydi avvalo insonga g‘amxo‘rlik qilish uning qadr qimmati va huquqlariga hurmatni ta‘minlashni nazarda tutadi bu zamonaviy huquqiy davlatchilikni,positive
toshkentning yashnobod tuman sudi sudyasi dollar olganlikda gumon qilinmoqda bosh prokurorning taklifiga binoan oliy sudyalar kengashi sudyalik vakolatlarini tugatdi va jinoiy javobgarlikka tortishga rozilik berdi,positive
o‘zbekistonda gazni tejash maqsadida issiqxonalar tsement va g‘isht zavodlari bolalar bog‘chalari maktablar va shifoxonalarning bir qismi ko‘mir yoqilg‘isiga o‘tkazila boshlaydi yilda ta ijtimoiy ob‘ektlar ta issiqxona va ta zavod o‘tkazilishi kutilmoqda,negative
o‘zbekiston prezidenti administratsiyasining maktubi asosida poytaxt hokimi vazifasini bajaruvchi uch tuman hokimlariga qishga tayyorgarlik ko‘rish bo‘yicha chora tadbirlarni amalga oshirmaganlik uchun va aholi bilan suhbatlar va tushuntirishlarni o‘tkazmaganlik uchundegan so‘zlar bilan tanbeh berdi,negative
